[*] Config Loaded: Name='flight-tor-edm-Teams', Duration=200s
[*] Launching Chrome for Teams...
[*] Joining URL: [MEETING_LINK_REMOVED]
[*] Navigating Join Flow...
[*] Looking for Join button...
    [+] JOIN CLICKED!
[*] Waiting for connection (20s)...
[*] Starting continuous monitoring for 200 seconds...
[LOG] Time: 0s | RTT: 132.00 ms | State: connected
[LOG] Time: 1s | RTT: 109.00 ms | State: connected
[LOG] Time: 2s | RTT: 109.00 ms | State: connected
[LOG] Time: 3s | RTT: 109.00 ms | State: connected
[LOG] Time: 4s | RTT: 140.00 ms | State: connected
[LOG] Time: 5s | RTT: 140.00 ms | State: connected
[LOG] Time: 6s | RTT: 132.00 ms | State: connected
[LOG] Time: 7s | RTT: 132.00 ms | State: connected
[LOG] Time: 8s | RTT: 132.00 ms | State: connected
[LOG] Time: 9s | RTT: 177.00 ms | State: connected
[LOG] Time: 11s | RTT: 177.00 ms | State: connected
[LOG] Time: 12s | RTT: 119.00 ms | State: connected
[LOG] Time: 13s | RTT: 119.00 ms | State: connected
[LOG] Time: 14s | RTT: 119.00 ms | State: connected
[LOG] Time: 15s | RTT: 149.00 ms | State: connected
[LOG] Time: 16s | RTT: 149.00 ms | State: connected
[LOG] Time: 17s | RTT: 143.00 ms | State: connected
[LOG] Time: 18s | RTT: 143.00 ms | State: connected
[LOG] Time: 19s | RTT: 117.00 ms | State: connected
[LOG] Time: 20s | RTT: 117.00 ms | State: connected
[LOG] Time: 21s | RTT: 117.00 ms | State: connected
[LOG] Time: 22s | RTT: 183.00 ms | State: connected
[LOG] Time: 24s | RTT: 183.00 ms | State: connected
[LOG] Time: 25s | RTT: 115.00 ms | State: connected
[LOG] Time: 26s | RTT: 115.00 ms | State: connected
[LOG] Time: 27s | RTT: 115.00 ms | State: connected
[LOG] Time: 28s | RTT: 169.00 ms | State: connected
[LOG] Time: 29s | RTT: 169.00 ms | State: connected
[LOG] Time: 30s | RTT: 130.00 ms | State: connected
[LOG] Time: 31s | RTT: 130.00 ms | State: connected
[LOG] Time: 32s | RTT: 130.00 ms | State: connected
[LOG] Time: 33s | RTT: 114.00 ms | State: connected
[LOG] Time: 34s | RTT: 114.00 ms | State: connected
[LOG] Time: 36s | RTT: 151.00 ms | State: connected
[LOG] Time: 37s | RTT: 151.00 ms | State: connected
[LOG] Time: 38s | RTT: 151.00 ms | State: connected
[LOG] Time: 39s | RTT: 133.00 ms | State: connected
[LOG] Time: 40s | RTT: 133.00 ms | State: connected
[LOG] Time: 41s | RTT: 114.00 ms | State: connected
[LOG] Time: 42s | RTT: 114.00 ms | State: connected
[LOG] Time: 43s | RTT: 134.00 ms | State: connected
[LOG] Time: 44s | RTT: 134.00 ms | State: connected
[LOG] Time: 45s | RTT: 134.00 ms | State: connected
[LOG] Time: 47s | RTT: 108.00 ms | State: connected
[LOG] Time: 48s | RTT: 108.00 ms | State: connected
[LOG] Time: 49s | RTT: 148.00 ms | State: connected
[LOG] Time: 50s | RTT: 148.00 ms | State: connected
[LOG] Time: 51s | RTT: 148.00 ms | State: connected
[LOG] Time: 52s | RTT: 150.00 ms | State: connected
[LOG] Time: 53s | RTT: 150.00 ms | State: connected
[LOG] Time: 54s | RTT: 136.00 ms | State: connected
[LOG] Time: 55s | RTT: 136.00 ms | State: connected
[LOG] Time: 56s | RTT: 95.00 ms | State: connected
[LOG] Time: 58s | RTT: 95.00 ms | State: connected
[LOG] Time: 59s | RTT: 95.00 ms | State: connected
[LOG] Time: 60s | RTT: 129.00 ms | State: connected
[LOG] Time: 61s | RTT: 129.00 ms | State: connected
[LOG] Time: 62s | RTT: 104.00 ms | State: connected
[LOG] Time: 63s | RTT: 104.00 ms | State: connected
[LOG] Time: 64s | RTT: 104.00 ms | State: connected
[LOG] Time: 65s | RTT: 163.00 ms | State: connected
[LOG] Time: 66s | RTT: 163.00 ms | State: connected
[LOG] Time: 68s | RTT: 164.00 ms | State: connected
[LOG] Time: 69s | RTT: 164.00 ms | State: connected
[LOG] Time: 70s | RTT: 109.00 ms | State: connected
[LOG] Time: 71s | RTT: 109.00 ms | State: connected
[LOG] Time: 72s | RTT: 109.00 ms | State: connected
[LOG] Time: 73s | RTT: 101.00 ms | State: connected
[LOG] Time: 74s | RTT: 101.00 ms | State: connected
[LOG] Time: 75s | RTT: 137.00 ms | State: connected
[LOG] Time: 76s | RTT: 137.00 ms | State: connected
[LOG] Time: 77s | RTT: 137.00 ms | State: connected
[LOG] Time: 78s | RTT: 121.00 ms | State: connected
[LOG] Time: 80s | RTT: 121.00 ms | State: connected
[LOG] Time: 81s | RTT: 160.00 ms | State: connected
[LOG] Time: 82s | RTT: 160.00 ms | State: connected
[LOG] Time: 83s | RTT: 160.00 ms | State: connected
[LOG] Time: 84s | RTT: 977.00 ms | State: connected
[LOG] Time: 85s | RTT: 977.00 ms | State: connected
[LOG] Time: 86s | RTT: 135.00 ms | State: connected
[LOG] Time: 87s | RTT: 135.00 ms | State: connected
[LOG] Time: 88s | RTT: 135.00 ms | State: connected
[LOG] Time: 89s | RTT: 131.00 ms | State: connected
[LOG] Time: 90s | RTT: 131.00 ms | State: connected
[LOG] Time: 92s | RTT: 128.00 ms | State: connected
[LOG] Time: 93s | RTT: 128.00 ms | State: connected
[LOG] Time: 94s | RTT: 156.00 ms | State: connected
[LOG] Time: 95s | RTT: 156.00 ms | State: connected
[LOG] Time: 96s | RTT: 156.00 ms | State: connected
[LOG] Time: 97s | RTT: 144.00 ms | State: connected
[LOG] Time: 98s | RTT: 144.00 ms | State: connected
[LOG] Time: 99s | RTT: 143.00 ms | State: connected
[LOG] Time: 100s | RTT: 143.00 ms | State: connected
[LOG] Time: 101s | RTT: 143.00 ms | State: connected
[LOG] Time: 102s | RTT: 304.00 ms | State: connected
[LOG] Time: 103s | RTT: 304.00 ms | State: connected
[LOG] Time: 105s | RTT: 125.00 ms | State: connected
[LOG] Time: 106s | RTT: 125.00 ms | State: connected
[LOG] Time: 107s | RTT: 125.00 ms | State: connected
[LOG] Time: 108s | RTT: 104.00 ms | State: connected
[LOG] Time: 109s | RTT: 104.00 ms | State: connected
[LOG] Time: 110s | RTT: 197.00 ms | State: connected
[LOG] Time: 111s | RTT: 197.00 ms | State: connected
[LOG] Time: 112s | RTT: 197.00 ms | State: connected
[LOG] Time: 113s | RTT: 137.00 ms | State: connected
[LOG] Time: 114s | RTT: 137.00 ms | State: connected
[LOG] Time: 115s | RTT: 183.00 ms | State: connected
[LOG] Time: 116s | RTT: 183.00 ms | State: connected
[LOG] Time: 118s | RTT: 127.00 ms | State: connected
[LOG] Time: 119s | RTT: 127.00 ms | State: connected
[LOG] Time: 120s | RTT: 127.00 ms | State: connected
[LOG] Time: 121s | RTT: 95.00 ms | State: connected
[LOG] Time: 122s | RTT: 95.00 ms | State: connected
[LOG] Time: 123s | RTT: 141.00 ms | State: connected
[LOG] Time: 124s | RTT: 141.00 ms | State: connected
[LOG] Time: 125s | RTT: 141.00 ms | State: connected
[LOG] Time: 126s | RTT: 131.00 ms | State: connected
[LOG] Time: 127s | RTT: 131.00 ms | State: connected
[LOG] Time: 128s | RTT: 167.00 ms | State: connected
[LOG] Time: 130s | RTT: 167.00 ms | State: connected
[LOG] Time: 131s | RTT: 167.00 ms | State: connected
