[*] Config Loaded: Name='flight-hawaii-van-Meet', Duration=900s
[*] Joining: [MEETING_LINK_REMOVED]
[*] Input field found. Typing name: flight-hawaii-van-Meet
[*] Looking for Join button...
    [+] JOIN CLICKED (XPath)!

[*] Starting continuous monitoring for 900 seconds...
[LOG] Time: 0s | RTT: 215.00 ms
[LOG] Time: 1s | Connecting...
[LOG] Time: 2s | Connecting...
[LOG] Time: 3s | Connecting...
[LOG] Time: 4s | Connecting...
[LOG] Time: 5s | Connecting...
[LOG] Time: 6s | Connecting...
[LOG] Time: 7s | Connecting...
[LOG] Time: 8s | Connecting...
[LOG] Time: 9s | Connecting...
[LOG] Time: 10s | Connecting...
[LOG] Time: 11s | Connecting...
[LOG] Time: 12s | Connecting...
[LOG] Time: 13s | Connecting...
[LOG] Time: 14s | Connecting...
[LOG] Time: 15s | Connecting...
[LOG] Time: 16s | Connecting...
[LOG] Time: 17s | Connecting...
[LOG] Time: 18s | Connecting...
[LOG] Time: 19s | Connecting...
[LOG] Time: 20s | Connecting...
[LOG] Time: 21s | Connecting...
[LOG] Time: 22s | Connecting...
[LOG] Time: 23s | Connecting...
[LOG] Time: 24s | Connecting...
[LOG] Time: 25s | Connecting...
[LOG] Time: 26s | Connecting...
[LOG] Time: 27s | Connecting...
[LOG] Time: 28s | Connecting...
[LOG] Time: 29s | Connecting...
[LOG] Time: 30s | Connecting...
[LOG] Time: 31s | Connecting...
[LOG] Time: 32s | Connecting...

got 3 SIGTERM/SIGINTs, forcefully exiting
