[*] Config Loaded: Name='flight-van-hawaii-Teams', Duration=400s
[*] Launching Chrome for Teams...
[*] Joining URL: [MEETING_LINK_REMOVED]
[*] Navigating Join Flow...
[*] Looking for Join button...
    [+] JOIN CLICKED!
[*] Waiting for connection (20s)...
[*] Starting continuous monitoring for 400 seconds...
[LOG] Time: 0s | RTT: 217.00 ms | State: connected
[LOG] Time: 1s | RTT: 217.00 ms | State: connected
[LOG] Time: 2s | RTT: 188.00 ms | State: connected
[LOG] Time: 3s | RTT: 188.00 ms | State: connected
[LOG] Time: 4s | RTT: 216.00 ms | State: connected
[LOG] Time: 5s | RTT: 216.00 ms | State: connected
[LOG] Time: 6s | RTT: 216.00 ms | State: connected
[LOG] Time: 7s | RTT: 234.00 ms | State: connected
[LOG] Time: 8s | RTT: 234.00 ms | State: connected
[LOG] Time: 10s | RTT: 235.00 ms | State: connected
[LOG] Time: 11s | RTT: 235.00 ms | State: connected
[LOG] Time: 12s | RTT: 235.00 ms | State: connected
[LOG] Time: 13s | RTT: 209.00 ms | State: connected
[LOG] Time: 14s | RTT: 209.00 ms | State: connected
[LOG] Time: 15s | RTT: 205.00 ms | State: connected
[LOG] Time: 16s | RTT: 205.00 ms | State: connected
[LOG] Time: 17s | RTT: 196.00 ms | State: connected
[LOG] Time: 18s | RTT: 196.00 ms | State: connected
[LOG] Time: 19s | RTT: 196.00 ms | State: connected
[LOG] Time: 21s | RTT: 189.00 ms | State: connected
[LOG] Time: 22s | RTT: 189.00 ms | State: connected
[LOG] Time: 23s | RTT: 189.00 ms | State: connected
[LOG] Time: 24s | RTT: 189.00 ms | State: connected
[LOG] Time: 25s | RTT: 189.00 ms | State: connected
[LOG] Time: 26s | RTT: 196.00 ms | State: connected
[LOG] Time: 27s | RTT: 196.00 ms | State: connected
[LOG] Time: 28s | RTT: 205.00 ms | State: connected
[LOG] Time: 29s | RTT: 205.00 ms | State: connected
[LOG] Time: 31s | RTT: 205.00 ms | State: connected
[LOG] Time: 32s | RTT: 322.00 ms | State: connected
[LOG] Time: 33s | RTT: 322.00 ms | State: connected
[LOG] Time: 34s | RTT: 318.00 ms | State: connected
[LOG] Time: 35s | RTT: 318.00 ms | State: connected
[LOG] Time: 36s | RTT: 236.00 ms | State: connected
[LOG] Time: 37s | RTT: 236.00 ms | State: connected
[LOG] Time: 38s | RTT: 236.00 ms | State: connected
[LOG] Time: 39s | RTT: 212.00 ms | State: connected
[LOG] Time: 40s | RTT: 212.00 ms | State: connected
[LOG] Time: 41s | RTT: 192.00 ms | State: connected
[LOG] Time: 43s | RTT: 192.00 ms | State: connected
[LOG] Time: 44s | RTT: 192.00 ms | State: connected
[LOG] Time: 45s | RTT: 329.00 ms | State: connected
[LOG] Time: 46s | RTT: 329.00 ms | State: connected
[LOG] Time: 47s | RTT: 303.00 ms | State: connected
[LOG] Time: 48s | RTT: 303.00 ms | State: connected
[LOG] Time: 49s | RTT: 303.00 ms | State: connected
[LOG] Time: 50s | RTT: 263.00 ms | State: connected
[LOG] Time: 51s | RTT: 263.00 ms | State: connected
[LOG] Time: 52s | RTT: 236.00 ms | State: connected
[LOG] Time: 53s | RTT: 236.00 ms | State: connected
[LOG] Time: 55s | RTT: 268.00 ms | State: connected
[LOG] Time: 56s | RTT: 268.00 ms | State: connected
[LOG] Time: 57s | RTT: 268.00 ms | State: connected
[LOG] Time: 58s | RTT: 215.00 ms | State: connected
[LOG] Time: 59s | RTT: 215.00 ms | State: connected
[LOG] Time: 60s | RTT: 291.00 ms | State: connected
[LOG] Time: 61s | RTT: 291.00 ms | State: connected
[LOG] Time: 62s | RTT: 291.00 ms | State: connected
[LOG] Time: 63s | RTT: 186.00 ms | State: connected
[LOG] Time: 64s | RTT: 186.00 ms | State: connected
[LOG] Time: 65s | RTT: 225.00 ms | State: connected
[LOG] Time: 66s | RTT: 225.00 ms | State: connected
[LOG] Time: 67s | RTT: 225.00 ms | State: connected
[LOG] Time: 69s | RTT: 183.00 ms | State: connected
[LOG] Time: 70s | RTT: 183.00 ms | State: connected
[LOG] Time: 71s | RTT: 214.00 ms | State: connected
[LOG] Time: 72s | RTT: 214.00 ms | State: connected
[LOG] Time: 73s | RTT: 214.00 ms | State: connected
[LOG] Time: 74s | RTT: 285.00 ms | State: connected
[LOG] Time: 75s | RTT: 285.00 ms | State: connected
[LOG] Time: 76s | RTT: 186.00 ms | State: connected
[LOG] Time: 77s | RTT: 186.00 ms | State: connected
[LOG] Time: 78s | RTT: 191.00 ms | State: connected
[LOG] Time: 79s | RTT: 191.00 ms | State: connected
[LOG] Time: 80s | RTT: 191.00 ms | State: connected
[LOG] Time: 82s | RTT: 241.00 ms | State: connected
[LOG] Time: 83s | RTT: 241.00 ms | State: connected
[LOG] Time: 84s | RTT: 241.00 ms | State: connected
[LOG] Time: 85s | RTT: 305.00 ms | State: connected
[LOG] Time: 86s | RTT: 305.00 ms | State: connected
[LOG] Time: 87s | RTT: 183.00 ms | State: connected
[LOG] Time: 88s | RTT: 183.00 ms | State: connected
[LOG] Time: 89s | RTT: 212.00 ms | State: connected
[LOG] Time: 90s | RTT: 212.00 ms | State: connected
[LOG] Time: 91s | RTT: 212.00 ms | State: connected
[LOG] Time: 92s | RTT: 221.00 ms | State: connected
[LOG] Time: 93s | RTT: 221.00 ms | State: connected
[LOG] Time: 95s | RTT: 235.00 ms | State: connected
[LOG] Time: 96s | RTT: 235.00 ms | State: connected
[LOG] Time: 97s | RTT: 235.00 ms | State: connected
[LOG] Time: 98s | RTT: 224.00 ms | State: connected
[LOG] Time: 99s | RTT: 224.00 ms | State: connected
